a_1	a_2	luminosity_distance	ra	dec	cos_theta_jn	cos_tilt_1	cos_tilt_2	mass_1	mass_2	tilt_1	tilt_2	theta_jn	chirp_mass	total_mass	symmetric_mass_ratio	mass_ratio	log_likelihood	inverted_mass_ratio	redshift	comoving_distance	mass_1_source	mass_2_source	total_mass_source	chirp_mass_source
7.545964109508920825e-02	3.666156113891301249e-01	7.609236104518006414e+02	3.380980875598790236e-01	-3.354767608432723258e-01	-2.708150921503446051e-01	2.912995216043402433e-02	2.316961556993788474e-01	3.586969776947209709e+01	3.288937474346642631e+01	0.000000000000000000e+00	0.000000000000000000e+00	1.845035990941263915e+00	2.989537454181422049e+01	6.875907251293853051e+01	2.495303150274615356e-01	9.169125135884986788e-01	0.000000000000000000e+00	1.090616591201622798e+00	1.545924321305029436e-01	6.590368161190729097e+02	3.106697807059397221e+01	2.848570095230708787e+01	5.955267902290106719e+01	2.589257794341333607e+01
7.770584841246959140e-01	9.577748335994271112e-02	1.254863730178808510e+03	2.634620460036387612e-01	-4.345241551447172612e-01	-9.169470533821773017e-01	1.673374670471207137e-01	6.359884581828735284e-01	3.807369780098942158e+01	3.337932650290903780e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.731156932775371082e+00	3.102111857794843885e+01	7.145302430389845938e+01	2.489209199791950211e-01	8.767030372878993338e-01	0.000000000000000000e+00	1.140637088578502656e+00	2.423141464997427275e-01	1.010097861075560331e+03	3.064739937821943272e+01	2.686866811986025283e+01	5.751606749807968555e+01	2.497043011653000022e+01
8.112943520003728093e-01	6.306964807146044905e-01	1.109783358179375682e+03	2.625007765188678843e-01	-5.591447606878088283e-01	-9.429135811739656203e-01	-3.188488862481805852e-01	4.587870220844554869e-01	3.446563300014425124e+01	3.306337044677482595e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.802069502137483070e+00	2.938610061250806993e+01	6.752900344691907719e+01	2.498922001887428357e-01	9.593141796245681086e-01	0.000000000000000000e+00	1.042411361407536541e+00	2.172934701722565864e-01	9.116742227467700559e+02	2.831333104519741894e+01	2.716137994406237866e+01	5.547471098925979760e+01	2.414052266981248707e+01
1.233729345641565583e-01	2.116027365810994043e-01	7.173869402065090526e+02	2.281008332810716965e-01	-5.869336310938567669e-01	-5.505174046696312828e-01	-1.082134170195045986e-01	-3.374856397443072309e-01	4.491764425473233047e+01	2.351371505635452763e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.153780215280914234e+00	2.800218367743140746e+01	6.843135931108685099e+01	2.255422395845729511e-01	5.234850457206963181e-01	0.000000000000000000e+00	1.910274244077540651e+00	1.464803019182932819e-01	6.257265533163791815e+02	3.917873179292835317e+01	2.050948020389999726e+01	5.968821199682834333e+01	2.442447866795277278e+01
5.498055788697532587e-02	1.993153401049860274e-02	1.080098580582631485e+03	1.049641308648514348e+00	-9.452087524817304187e-01	-9.244249203148682259e-01	9.362890435907935682e-01	2.272201179393235904e-01	3.959274406300311711e+01	2.945206104175068873e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.750321199616493573e+00	2.966282947193183617e+01	6.904480510475380584e+01	2.446072236695996660e-01	7.438752159962499499e-01	0.000000000000000000e+00	1.344311490013455845e+00	2.121035337079227590e-01	8.910877772368811520e+02	3.266449025347341006e+01	2.429830474270993435e+01	5.696279499618334086e+01	2.447219123369011484e+01
1.210731856305208298e-01	1.503972675014451921e-01	5.600091230790613963e+02	2.744587969619564638e-01	-5.205128291203648949e-01	-4.547052631881488560e-01	-3.487404609659319199e-01	5.931342866996643926e-01	3.685539943538867647e+01	3.151550433121474271e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.042837586703827757e+00	2.965111069318719217e+01	6.837090376660341917e+01	2.484750246661588113e-01	8.551122715808487929e-01	0.000000000000000000e+00	1.169437082397726257e+00	1.165407970117930958e-01	5.015550079404594612e+02	3.300855600979836169e+01	2.822602131114235391e+01	6.123457732094071559e+01	2.655622685041396736e+01
2.385442749871855284e-01	6.775219930492498710e-01	1.139303792502586248e+03	3.049334600213155499e-01	-5.747136112316384438e-01	-9.575587531282637732e-01	7.394978839758246103e-01	9.073086285624745381e-03	4.207658341034730398e+01	2.992609039773743262e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.849206260217870490e+00	3.080239927909100572e+01	7.200267380808473661e+01	2.428808103835762011e-01	7.112290963809131394e-01	0.000000000000000000e+00	1.406016718225528983e+00	2.224316414859887625e-01	9.319975078110887807e+02	3.442039782216286170e+01	2.448078844012844257e+01	5.890118626229130427e+01	2.519764560548153653e+01
5.203241338830406626e-01	5.672493561050445665e-02	1.256151242797802524e+03	2.680789264886945800e-01	-4.868331589546183724e-01	-9.950939446286100054e-01	2.391722460700962116e-01	6.236614717941804109e-01	3.531612432666710788e+01	3.501009145969806724e+01	0.000000000000000000e+00	0.000000000000000000e+00	3.042496011959996416e+00	3.061091557867480617e+01	7.032621578636516801e+01	2.499952658539431327e-01	9.913344719217120904e-01	0.000000000000000000e+00	1.008741275849602603e+00	2.425340496917065269e-01	1.010956846939861293e+03	2.842266120226614845e+01	2.817636383355824847e+01	5.659902503582438982e+01	2.463587664762175677e+01
3.644987157053835025e-01	3.627183845596433920e-01	9.250967991375987367e+02	2.775190216918161923e-01	-5.344464142452051147e-01	-9.981268995352512441e-01	-9.553191135670077716e-02	4.185597542004472760e-01	4.923049850589587351e+01	2.233165133514757272e+01	0.000000000000000000e+00	0.000000000000000000e+00	3.080376879349883357e+00	2.842865855606664027e+01	7.156214984104344978e+01	2.146783823097094257e-01	4.536141622143664009e-01	0.000000000000000000e+00	2.204516708910480904e+00	1.845824732423207992e-01	7.809416445028297176e+02	4.155936764043712373e+01	1.885191773437573204e+01	6.041128537481285576e+01	2.399888500650744660e+01
4.283462216920497223e-01	1.496857074573127722e-01	9.761289053154506519e+02	2.665822483946413968e-01	-5.224455499454264684e-01	-8.625220318735307146e-01	2.183628274395322533e-01	-6.505774025853718889e-01	4.147226340646695775e+01	2.761423185732896002e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.611029087121985448e+00	2.933970823993182719e+01	6.908649526379591066e+01	2.399409544012989504e-01	6.658481980277678458e-01	0.000000000000000000e+00	1.501843818098456573e+00	1.937245382769461344e-01	8.177134931655998571e+02	3.474190407975455486e+01	2.313283422755812779e+01	5.787473830731267554e+01	2.457829029993933645e+01
4.344373052842601113e-01	3.806007147052596351e-01	1.187213877501823390e+03	4.277411793480225266e-01	-1.855474731831597557e-01	-8.075617173598883536e-01	6.127814408679913560e-01	4.342685987007341430e-01	4.111397817178045244e+01	3.254190876909411401e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.510802459455796054e+00	3.179933381791803271e+01	7.365588694087456645e+01	2.466139260484671580e-01	7.915047440344757934e-01	0.000000000000000000e+00	1.263416306139591105e+00	2.307173041193823493e-01	9.646490419797106597e+02	3.340651669897403053e+01	2.644141644890488507e+01	5.984793314787891916e+01	2.583804884475194186e+01
1.377067974119177696e-01	3.505941835297911036e-01	1.177767575460377657e+03	2.602246677746533621e-01	-5.421907508070347159e-01	-9.810321413550783243e-01	-8.692417950433434237e-01	7.883184752832727016e-01	4.570414453691899581e+01	2.339674502464339412e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.946512531160242254e+00	2.815593074867743084e+01	6.910088956156238282e+01	2.239462271281688899e-01	5.119173602679275570e-01	0.000000000000000000e+00	1.953440296450621450e+00	2.290874865313295428e-01	9.582381946359602125e+02	3.718542824474032926e+01	1.903586626747990351e+01	5.622129451222022567e+01	2.290799561236907422e+01
2.973725242526318868e-01	6.205269711133692967e-01	1.310374021914642071e+03	3.337188738518062081e-01	-4.377495261474362853e-01	-9.600306229840500638e-01	-9.803774227400736951e-02	8.624911383790043740e-01	3.740000288344725732e+01	3.512256693150467157e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.857907932694667696e+00	3.154860014249634759e+01	7.252256981495193600e+01	2.497534607993694700e-01	9.391059952845471903e-01	0.000000000000000000e+00	1.064842525786455107e+00	2.517436936415239912e-01	1.046837027843657324e+03	2.987832339274234528e+01	2.805891262717486967e+01	5.793723601991722205e+01	2.520372205808074639e+01
5.288493639944014113e-02	3.700194119092345413e-01	9.758923291658028347e+02	3.772871350017563685e-01	-2.782911081718961177e-01	-6.917280811215469338e-01	-8.840183426783757570e-01	8.412169161290258268e-01	4.043307144807037190e+01	3.026950904499955541e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.334675585943965626e+00	3.039192530358254274e+01	7.070258049306993087e+01	2.448339168155663492e-01	7.486324427239162693e-01	0.000000000000000000e+00	1.335768987463964441e+00	1.936823953222734096e-01	8.175444004917092116e+02	3.387255404495945754e+01	2.535809287597587058e+01	5.923064692093533523e+01	2.546064633497191920e+01
3.395336282450858167e-01	3.093089379600693078e-01	8.955660653734991001e+02	2.687474692324425263e-01	-6.242068691076168019e-01	-7.925730261114872777e-01	-2.874651133802346714e-01	3.847982201456182083e-01	4.135497324304067490e+01	2.684322137109803919e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.485813446365443991e+00	2.887106807123494079e+01	6.819819461413871409e+01	2.386803254436239696e-01	6.490929449607439894e-01	0.000000000000000000e+00	1.540611414379920996e+00	1.792550417728098477e-01	7.594293555346710036e+02	3.506872710153563588e+01	2.276286335036041919e+01	5.783159045189605507e+01	2.448246312166042671e+01
7.135632498669550738e-01	5.765825551169402319e-01	1.100635312541664916e+03	2.409959172646048975e-01	-6.869609282566458974e-01	-8.869902508650345796e-01	5.084401898905920314e-01	-2.123968467531205384e-01	4.405794156855615284e+01	3.000331662559785784e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.661582536483820149e+00	3.153536510689252026e+01	7.406125819415400713e+01	2.409968111830465831e-01	6.809967864456704101e-01	0.000000000000000000e+00	1.468435710569655495e+00	2.156968486662454998e-01	9.053473024336609569e+02	3.624089477314398522e+01	2.467993287842674377e+01	6.092082765157072544e+01	2.594015534505194864e+01
5.171734150585305390e-01	7.029773142138932007e-01	9.167976242898238297e+02	3.126286062473701555e-01	-3.427647484900738228e-01	-6.856033918454650378e-01	2.438502790073897586e-01	-5.678853344494764199e-01	4.531606412396784833e+01	2.391853536922703682e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.326228565589790520e+00	2.837444805073466014e+01	6.923459949319487805e+01	2.261207392687989703e-01	5.278158161263706294e-01	0.000000000000000000e+00	1.894600293221562204e+00	1.830890477776229430e-01	7.749173909485315335e+02	3.830317270630806803e+01	2.021702036220931831e+01	5.852019306851737923e+01	2.398335789181272659e+01
1.342044206782874172e-01	5.248887934335035865e-01	7.822027675570283236e+02	2.478419449348958636e-01	-5.421189069681896511e-01	-5.621162180226823013e-01	4.734813778032493370e-01	-1.725593526732348282e-01	3.570567783667223694e+01	3.271241855499852136e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.167738637644817334e+00	2.974649253435116947e+01	6.841809639167075829e+01	2.495214947453832932e-01	9.161685350053926369e-01	0.000000000000000000e+00	1.091502231075982099e+00	1.585323603763530431e-01	6.751635442994540881e+02	3.081975010613698274e+01	2.823608530397181582e+01	5.905583541010879856e+01	2.567601350789020742e+01
3.310597149931426841e-01	8.109586908903622382e-02	9.371822076763509131e+02	2.690168580145094746e-01	-4.839519275883553129e-01	-7.529792032810190827e-01	4.621946451657019117e-01	-4.284218919131874831e-02	3.834934040787214826e+01	3.124680514047414448e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.423374114058802764e+00	3.010378288664031743e+01	6.959614554834629985e+01	2.473962670982239320e-01	8.147938089193306199e-01	0.000000000000000000e+00	1.227304367133459584e+00	1.867556612965877438e-01	7.896992833715268034e+02	3.231443645777400064e+01	2.632960276451136039e+01	5.864403922228537169e+01	2.536645399588866212e+01
6.387591404888310898e-01	2.739676743912313750e-01	1.223989749615221626e+03	2.760827364597555067e-01	-4.177597407958604236e-01	-9.668146300325179965e-01	-5.130168029811675856e-01	9.549860666187951486e-01	3.332689680165282908e+01	3.286012902011039927e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.883249639114967788e+00	2.880871660299571246e+01	6.618702582176322835e+01	2.499875664249733287e-01	9.859942621024565534e-01	0.000000000000000000e+00	1.014204684992465078e+00	2.370352431777116853e-01	9.894458010864427706e+02	2.694094366789605743e+01	2.656361587217102027e+01	5.350455954006707771e+01	2.328851725274335749e+01
1.350076188960999124e-01	7.887809952363852295e-01	9.539652176847449709e+02	3.253525984055052334e-01	-4.376752246415441250e-01	-7.897112919078418392e-01	2.973326711626547367e-02	3.063424387620895528e-01	3.640016564601152282e+01	3.372405312829926771e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.481134573350368466e+00	3.049665928007348725e+01	7.012421877431079054e+01	2.496359067096576845e-01	9.264807599026548823e-01	0.000000000000000000e+00	1.079353229207986820e+00	1.897649820182654989e-01	8.018094370642771764e+02	3.059441670930999280e+01	2.834513844162000495e+01	5.893955515092999775e+01	2.563250704213893272e+01
1.312113113112463314e-01	7.453864910235623309e-02	9.112715735932564485e+02	4.871084186912456593e-01	-1.592692955900655571e-01	-8.032005924129889118e-01	7.102619588475887757e-02	7.778868445007427468e-01	4.028581051017705761e+01	2.818251066911943425e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.503444997312890052e+00	2.924025364434390895e+01	6.846832117929649542e+01	2.421878920652063283e-01	6.995641967287695717e-01	0.000000000000000000e+00	1.429461377063173888e+00	1.820918068140189860e-01	7.708919672915824322e+02	3.408010298181121556e+01	2.384121986690450967e+01	5.792132284871573233e+01	2.473602598020911714e+01
1.142634839334345093e-02	4.257647524678881967e-01	4.717436816527696806e+02	6.577811589294331185e-01	-6.876194566707771738e-01	-1.201244132995867020e-02	-4.713294719452497117e-01	8.393319415050104482e-01	4.817901556745436409e+01	2.568751298344899681e+01	0.000000000000000000e+00	0.000000000000000000e+00	1.582809057040321044e+00	3.032902509992219819e+01	7.386652855090335379e+01	2.268217004912690682e-01	5.331680749575400391e-01	0.000000000000000000e+00	1.875581166557350743e+00	9.929056611946131261e-02	4.291334731945014482e+02	4.382737108126759296e+01	2.336735506984920363e+01	6.719472615111679659e+01	2.758963465590798236e+01
2.962593046545515807e-01	5.454613237498319167e-01	1.136736954635915481e+03	2.422663401225260693e-01	-3.048189802299618445e-01	-7.741171781883936509e-01	1.960812696225881224e-01	3.820032290193304259e-01	4.933063903337229306e+01	2.448686253312252958e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.456115660244795329e+00	2.989496589745944277e+01	7.381750156649482619e+01	2.216823928844995351e-01	4.963824311409610890e-01	0.000000000000000000e+00	2.014575732870818037e+00	2.219854156515138066e-01	9.302348082115996704e+02	4.036925351279349883e+01	2.003858820202621871e+01	6.040784171481971754e+01	2.446425752268135057e+01
7.249688754029038895e-01	6.361264754995348270e-01	1.133716833646562463e+03	2.819868968982293111e-01	-4.120151077775179860e-01	-9.864524764438626914e-01	-8.588856250618063237e-01	5.255614533150413381e-01	3.224986759176193374e+01	3.193348168929065878e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.976800519184083171e+00	2.793701812151965669e+01	6.418334928105258541e+01	2.499939252346894125e-01	9.901895441408852250e-01	0.000000000000000000e+00	1.009907654465920013e+00	2.214601636395832629e-01	9.281593801456326673e+02	2.640271746208001247e+01	2.614369476785759971e+01	5.254641222993760863e+01	2.287182091823261842e+01
1.087138788115308563e-01	5.450814161268929814e-02	8.793467567089501244e+02	2.361225761024545733e-01	-4.911588851856665272e-01	-6.502750115307887047e-01	-8.310484531440737177e-02	2.355262129536472848e-01	3.988646064148485948e+01	2.839530413846279799e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.278742708160050423e+00	2.921341092822697405e+01	6.828176477994765037e+01	2.429195964134110985e-01	7.119033296458896487e-01	0.000000000000000000e+00	1.404685100289408073e+00	1.763169535712046099e-01	7.475388604038449785e+02	3.390791956231927173e+01	2.413916083778008570e+01	5.804708040009935388e+01	2.483464243164853258e+01
2.007012258825657813e-01	4.845481271518896627e-01	9.384067374747803569e+02	4.184959331961445317e-01	-1.968903119128669887e-01	-8.461656872410356911e-01	-2.131021466461977820e-01	-1.892713288174458219e-01	4.453060568904368921e+01	2.299579266062567839e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.579545069454425743e+00	2.756065118744112752e+01	6.752639834966936405e+01	2.245741753965402321e-01	5.164042191836515361e-01	0.000000000000000000e+00	1.936467524569865706e+00	1.869752287576619265e-01	7.905835370234178754e+02	3.751603623240838914e+01	1.937343939746243748e+01	5.688947562987082307e+01	2.321923029201482080e+01
